0.000000 46.467765
0.000000 80.030445

0.000000 80.030445
0.000000 79.644673

0.000000 79.644673
0.000000 448.455405

0.000000 448.455405
0.000000 894.001863

0.000000 894.001863
0.000000 274.650216

0.000000 274.650216
971.418457 221.278145

971.418457 221.278145
416.495097 256.137001

416.495097 256.137001
363.419308 271.847111

363.419308 271.847111
415.966766 256.242923

415.966766 256.242923
302.850462 461.269638

302.850462 461.269638
451.166965 285.390938

451.166965 285.390938
76.353238 821.741512

76.353238 821.741512
965.238728 391.741690

965.238728 391.741690
373.622427 969.701432

373.622427 969.701432
477.368639 648.368023

477.368639 648.368023
16.169196 470.123863

16.169196 470.123863
728.398468 163.857993

728.398468 163.857993
549.768536 8.964944

549.768536 8.964944
612.313398 48.016368

612.313398 48.016368
902.966808 627.988036

902.966808 627.988036
322.666584 874.385548

322.666584 874.385548
849.266181 739.161681

849.266181 739.161681
130.522548 212.685488

130.522548 212.685488
11.008792 546.489314

11.008792 546.489314
468.928410 313.859254

468.928410 313.859254
7.758952 920.095376

7.758952 920.095376
599.250192 84.112190

599.250192 84.112190
741.836888 564.488919

741.836888 564.488919
475.853881 115.459314

475.853881 115.459314
534.190350 953.222520

534.190350 953.222520
763.827337 550.359547

763.827337 550.359547
423.346382 492.225806

423.346382 492.225806
714.217540 973.114918

714.217540 973.114918
501.190750 326.530938

501.190750 326.530938
21.131285 404.157557

21.131285 404.157557
954.518974 343.797870

954.518974 343.797870
278.543104 803.785154

278.543104 803.785154
82.959550 409.065652

82.959550 409.065652
16.470641 93.968343

16.470641 93.968343
955.554966 485.399052

955.554966 485.399052
407.827596 963.313918

407.827596 963.313918
405.494427 7.077788

405.494427 7.077788
47.426108 147.331315

47.426108 147.331315
571.566708 523.279988

571.566708 523.279988
262.790629 105.757058

262.790629 105.757058
476.502508 26.617966

476.502508 26.617966
656.116605 899.848890

656.116605 899.848890
518.843771 370.334144

518.843771 370.334144
872.963807 20.034521

